Temperature,Volume,F,Debye Temperature,B,E,alpha,Cv,Cp
31.0,77.29392223833756,-22.75531920305249,,417.4721915642023,1435.6947505314292,2.2892257300266557e-09,0.0051723514578118435,0.005172351925618219
32.0,77.29392356477456,-22.75531920443078,,417.47216613889765,1435.6946630933264,2.517987208371884e-09,0.005689222372199006,0.005689222956429476
33.0,77.29392489362336,-22.755319205944524,,417.4721406673654,1435.694575496246,2.7615025702111024e-09,0.006239428644681821,0.006239429369338018
34.0,77.29392511241184,-22.75531920760232,,417.4721364736018,1435.6945610738137,3.020232600866394e-09,0.006824011634377608,0.0068240125274504106
35.0,77.29392193481908,-22.755319209413027,,417.4721973820815,1435.6947705392256,3.2946376663717797e-09,0.007444012131991797,0.007444013225974795
36.0,77.29391833616617,-22.75531921138577,,417.47226636150657,1435.695007760771,3.5851794602393003e-09,0.00810047272783792,0.008100474060289884
37.0,77.2939186193608,-22.755319213529944,,417.4722609331964,1435.69498909271,3.892320375501139e-09,0.008794436960541168,0.008794438574699531
38.0,77.29392023079438,-22.755319215855202,,417.4722300450364,1435.6948828677444,4.216520877711907e-09,0.00952694575572293,0.00952694770116965
39.0,77.2939242612442,-22.75531921837146,,417.4721527888842,1435.6946171823781,4.5582425472946725e-09,0.01029904155038666,0.010299043883772965
40.0,77.29392462004375,-22.755319221088904,,417.4721459113717,1435.6945935304827,4.9179441942089674e-09,0.011111763025730461,0.011111765811558821
41.0,77.2939200003746,-22.75531922401798,,417.4722344617514,1435.6948980569105,5.296085979958578e-09,0.01196615069518638,0.011966154006658847
42.0,77.29392429389905,-22.75531922716941,,417.47215216295217,1435.694615029786,5.693134994742638e-09,0.01286325446513888,0.012863258385078975
43.0,77.2939247106518,-22.75531923055416,,417.47214417458594,1435.6945875576434,6.109546749528362e-09,0.013804108544475316,0.013804113166301516
44.0,77.29392862150154,-22.755319234183474,,417.47206921096216,1435.6943297563257,6.545785881888638e-09,0.014789759514653457,0.014789764943447685
45.0,77.29392684682523,-22.755319238068868,,417.4721032281623,1435.6944467421197,7.002308546392702e-09,0.015821242457066995,0.015821248810700208
46.0,77.29392426209387,-22.7553192422221,,417.47215277259767,1435.6946171263685,7.479578155642439e-09,0.0168996022925297,0.016899609702888174
47.0,77.29392799563945,-22.755319246655215,,417.47208120755846,1435.6943710128471,7.978060346418456e-09,0.01802588695708463,0.018025895571377144
48.0,77.29392491947658,-22.755319251380506,,417.4721401718076,1435.6945737920134,8.498207777380403e-09,0.0192011267928624,0.019201136774989486
49.0,77.29393155629838,-22.755319256410544,,417.47201295644544,1435.6941362959803,9.040492927631393e-09,0.0204263790117645,0.020426390543837252
50.0,77.2939299889707,-22.755319261758157,,417.4720429991578,1435.6942396134357,9.60536400592662e-09,0.0217026679233678,0.021702681207241992
51.0,77.29392572989043,-22.75531926743643,,417.4721246376992,1435.6945203699213,1.0193285546829744e-08,0.023031039969483684,0.023031055228471008
52.0,77.29393380660677,-22.75531927345873,,417.471969822287,1435.693987956795,1.0804731577803798e-08,0.02441255446106138,0.024412571941742383
53.0,77.2939323763171,-22.755319279838684,,417.4719972382358,1435.6940822407607,1.1440144468523892e-08,0.025848227791875372,0.025848247765916856
54.0,77.29392956544896,-22.755319286590165,,417.47205111727044,1435.6942675317782,1.2099991880145491e-08,0.02733911064232992,0.027339133408554622
55.0,77.29393535360538,-22.755319293727336,,417.4719401692512,1435.693885979445,1.2784745146259147e-08,0.028886258671399233,0.028886284557930342
56.0,77.29393519000064,-22.75531930126461,,417.47194330524434,1435.6938967641845,1.3494850628529138e-08,0.030490693684635996,0.03049072305106984
57.0,77.29393310448404,-22.755319309216663,,417.47198328065195,1435.6940342403661,1.4230773065977806e-08,0.03215346240102643,0.03215349564086391
58.0,77.29393621698364,-22.755319317598445,,417.47192361992495,1435.6938290659996,1.499298195358064e-08,0.03387561798700627,0.033875655530184505
59.0,77.29394079952225,-22.755319326425163,,417.4718357813518,1435.6935269874875,1.5781934499003174e-08,0.03565819695160519,0.035658239267100066
60.0,77.29393473677683,-22.755319335712294,,417.4719519926869,1435.6939266404636,1.6598075499005583e-08,0.03750221897889785,0.037502266577450614
61.0,77.29394101094464,-22.75531934547558,,417.4718317287862,1435.6935130506379,1.7441896868397747e-08,0.039408767628957356,0.039408821066219624
62.0,77.29393869000077,-22.755319355731014,,417.4718762168742,1435.6936660460128,1.8313830679328077e-08,0.04137884533561183,0.041378905214957844
63.0,77.29394607415432,-22.755319366494874,,417.47173467668904,1435.693179286643,1.9214365108495957e-08,0.04341353059130872,0.043413597567352594
64.0,77.29394530674858,-22.75531937778369,,417.4717493863952,1435.6932298736,2.0143933773435654e-08,0.04551382792486614,0.04551390270658081
65.0,77.29394316175888,-22.75531938961425,,417.47179050176555,1435.6933712701355,2.1103007637436748e-08,0.047680792493172246,0.04768087584765763
66.0,77.29394848891843,-22.75531940200363,,417.47168839026506,1435.6930201067566,2.209206353405474e-08,0.04991548741114737,0.049915580167429315
67.0,77.2939502154637,-22.755319414969144,,417.47165529568844,1435.692906293883,2.3111543291263478e-08,0.05221892833803035,0.05221903139076028
68.0,77.29394884369505,-22.755319428528388,,417.4716815898744,1435.692996720085,2.4161908072607008e-08,0.05459215714540075,0.054592271459077205
69.0,77.29395614938174,-22.755319442699214,,417.4715415538328,1435.6925151334935,2.5243642627455378e-08,0.05703624767902436,0.057036374292478514
70.0,77.29395696008483,-22.755319457499745,,417.471526014209,1435.6924616924337,2.6357177423382532e-08,0.059552200196910585,0.05955234022738114
71.0,77.29395784027611,-22.755319472948365,,417.47150914263045,1435.6924036707564,2.750298661973291e-08,0.062141074187914286,0.06214122883607505
72.0,77.29396111187567,-22.755319489063716,,417.47144643234947,1435.692188008916,2.8681536790799696e-08,0.06480391885778362,0.06480408941259692
73.0,77.29396332990389,-22.75531950586472,,417.47140391701515,1435.6920417978783,2.989328122699258e-08,0.06754176540336111,0.06754195324706919
74.0,77.2939645115129,-22.75531952337055,,417.4713812678455,1435.691963906956,3.113868073090873e-08,0.07035565520476537,0.0703558618182855
75.0,77.29396577460686,-22.75531954160065,,417.47135705676794,1435.6918806446033,3.241819903600517e-08,0.07324663361444272,0.07324686058295655
76.0,77.29396942357839,-22.755319560574723,,417.47128711302474,1435.6916401067494,3.373230364105158e-08,0.07621575108809796,0.07621600010689099
77.0,77.29396946673792,-22.755319580312744,,417.47128628574,1435.6916372617018,3.508143907588051e-08,0.07926402694182366,0.07926429982204249
78.0,77.29397586789172,-22.755319600834945,,417.47116358800974,1435.6912153018902,3.646609514221494e-08,0.08239254186280175,0.08239284053827566
79.0,77.29397639580701,-22.75531962216183,,417.47115346889746,1435.691180502072,3.7886696917207764e-08,0.08560228879117632,0.08560261532412379
80.0,77.29398273654101,-22.755319644314163,,417.47103192934713,1435.6907625252632,3.934374128999219e-08,0.08889435801606149,0.08889471460481124
81.0,77.29398350051713,-22.755319667312975,,417.4710172854125,1435.6907121644954,4.0837653105533764e-08,0.09226974215498353,0.09227013114002282
82.0,77.2939816416763,-22.755319691179555,,417.47105291577304,1435.6908346979783,4.2368901660772935e-08,0.0957294940815409,0.09572991795343316
83.0,77.29399106334306,-22.755319715935467,,417.4708723208005,1435.690213628457,4.3937997332723365e-08,0.0992747223528299,0.0992751837605199
84.0,77.29399329306213,-22.75531974160253,,417.4708295814501,1435.6900666470242,4.554533624167322e-08,0.10290638062438111,0.10290688238121824
85.0,77.29399794914927,-22.755319768202835,,417.4707403333911,1435.6897597212637,4.7191413974062814e-08,0.10662555738294069,0.10662610247647042
86.0,77.29399789101191,-22.75531979575873,,417.47074144777014,1435.6897635536343,4.8876663778749886e-08,0.11043325659374417,0.11043384819308513
87.0,77.29400106326835,-22.755319824292833,,417.4706806418494,1435.6895544409247,5.060157780436723e-08,0.11433056205377054,0.1143312035194817
88.0,77.29401038192233,-22.755319853828027,,417.47050202163445,1435.6889401626322,5.236663099956206e-08,0.11831853422319731,0.11831922911611308
89.0,77.2940121432392,-22.755319884387458,,417.47046826067543,1435.6888240580565,5.417222586265665e-08,0.12239813532100713,0.12239888741009146
90.0,77.29401315825439,-22.755319915994534,,417.4704488048444,1435.6887571490863,5.6018851385056263e-08,0.12657044479275067,0.12657125806660816
91.0,77.29401807068841,-22.75531994867293,,417.47035464322926,1435.6884333255136,5.790699026127765e-08,0.13083653351384641,0.13083741219075012
92.0,77.29402393005056,-22.75531998244659,,417.47024233091594,1435.6880470813473,5.983709061886074e-08,0.13519742545883726,0.13519837399635817
93.0,77.29402598405392,-22.75532001733971,,417.47020295976785,1435.6879116832254,6.180958951434735e-08,0.13965412954663517,0.13965515265205872
94.0,77.29403329434757,-22.755320053376764,,417.47006283605606,1435.6874297951344,6.382499349266961e-08,0.14420774884281154,0.14420885148607077
95.0,77.2940416231979,-22.75532009058248,,417.4699031887227,1435.6868807649403,6.58837428611135e-08,0.14885929655273417,0.14886048397620186
96.0,77.29404071735965,-22.755320128981865,,417.46992055181886,1435.6869404769557,6.79862413027426e-08,0.1536097361566091,0.15361101388576343
97.0,77.29404708929611,-22.75532016860017,,417.46979841464054,1435.686520444893,7.013303992584852e-08,0.15846023090419428,0.15846160476419446
98.0,77.29405617386438,-22.75532020946293,,417.4696242818576,1435.685921598964,7.23245757797522e-08,0.16341178931987915,0.16341326544493762
99.0,77.29406172123477,-22.75532025159593,,417.46951795004287,1435.685555921845,7.456127222477141e-08,0.16846540125441475,0.1684669861002456
100.0,77.29406518181943,-22.755320295025232,,417.4694516176865,1435.685327803619,7.684359661449129e-08,0.17362211606490013,0.17362381642351163
101.0,77.2940733631909,-22.755320339777146,,417.4692947975205,1435.6847884961066,7.9172052135481e-08,0.17888303153331392,0.17888485454821584
102.0,77.29407831987518,-22.755320385878267,,417.46919978805244,1435.6844617567517,8.154704788466361e-08,0.18424911771685226,0.18425107089397572
103.0,77.29408455823703,-22.75532043335544,,417.4690802114944,1435.6840505307102,8.396907270562528e-08,0.18972145258543058,0.18972354381070788
104.0,77.29408732670403,-22.755320482235774,,417.46902714569353,1435.6838680364194,8.643855281996152e-08,0.19530102899545645,0.19530326654754773
105.0,77.2940988122183,-22.755320532546655,,417.468806992173,1435.6831109243044,8.895603448244622e-08,0.20098900227681812,0.20099139484765405
106.0,77.2941067759973,-22.75532058431572,,417.46865434311076,1435.6825859612968,9.152188957340329e-08,0.2067862910928158,0.2067888477964209
107.0,77.29411037451979,-22.755320637570875,,417.4685853669506,1435.6823487509794,9.413656772371377e-08,0.21269391919801034,0.21269664959004214
108.0,77.29411759025389,-22.755320692340295,,417.46844705644276,1435.681873098531,9.680058778996821e-08,0.21871300384511314,0.21871591794310707
109.0,77.29412503966287,-22.75532074865241,,417.4683042669386,1435.68138204273,9.951438199365646e-08,0.2248445444572295,0.22484765275415905
110.0,77.29413381045038,-22.75532080653592,,417.46813614946734,1435.6808038835716,1.0227841679261022e-07,0.2310895864434916,0.23109289992731002
111.0,77.29414164854867,-22.755320866019794,,417.4679859097515,1435.6802872063515,1.0509313018854471e-07,0.2374491361673481,0.23745266633797565
112.0,77.29414603107772,-22.75532092713325,,417.4679019059975,1435.679998315855,1.0795895512276668e-07,0.24392419261502452,0.24392795150287297
113.0,77.29415800407828,-22.755320989905794,,417.46767240917023,1435.679209071932,1.1087644548371961e-07,0.250515918160142,0.25051991835237014
114.0,77.29416282142002,-22.75532105436717,,417.46758007107263,1435.6788915194707,1.1384592313335058e-07,0.25722516001800466,0.2572294146654334
115.0,77.29417523621696,-22.7553211205474,,417.46734210619155,1435.6780731537508,1.1686797888818593e-07,0.2640531293164878,0.26405765216965965
116.0,77.29418051515508,-22.755321188476767,,417.4672409203863,1435.6777251738556,1.199429259632758e-07,0.2710006601280382,0.2710054655416452
117.0,77.2941908584523,-22.755321258185827,,417.4670426618814,1435.6770433591134,1.230713349385862e-07,0.2780689345965198,0.2780740375668438
118.0,77.29419970014449,-22.755321329705378,,417.46687318597367,1435.676460528266,1.2625359272339858e-07,0.2852588850101454,0.28526430118566376
119.0,77.29421138951577,-22.7553214030665,,417.46664912641967,1435.6756899832287,1.2949019482139484e-07,0.2925715899148514,0.29257733562606675
120.0,77.29422472340165,-22.75532147830053,,417.4663935453232,1435.6748110350115,1.3278157950722176e-07,0.30000804925398183,0.3000141415329312
121.0,77.29422893301623,-22.755321555439075,,417.4663128563658,1435.6745335441633,1.3612807524917504e-07,0.3075691130231517,0.3075755696188317
122.0,77.29424050817514,-22.75532163451399,,417.4660909863926,1435.6737705291355,1.3953031068295813e-07,0.31525603691031323,0.31526287633545264
123.0,77.29425005862439,-22.755321715557407,,417.46590792570055,1435.6731409799586,1.429886265456607e-07,0.32306968507633116,0.3230769266109486
124.0,77.29426101759046,-22.755321798601717,,417.4656978670268,1435.6724185842124,1.4650350624374928e-07,0.33101111370269654,0.33101877743058405
125.0,77.29427821067179,-22.755321883679567,,417.4653683146908,1435.6712852475057,1.5007545277202235e-07,0.3390814040547708,0.33908951089184225
126.0,77.29428742603274,-22.75532197082388,,417.4651916772801,1435.6706777881145,1.5370473203128574e-07,0.34728131447124727,0.34728988617191414
127.0,77.29429551638904,-22.755322060067822,,417.4650366037166,1435.6701444872012,1.573918642520991e-07,0.35561194635568344,0.3556210055617661
128.0,77.29431241462652,-22.755322151444844,,417.46471270352265,1435.6690305883174,1.6113741683601847e-07,0.36407446326534687,0.36408403353955876
129.0,77.29432105852675,-22.75532224498864,,417.4645470200388,1435.6684607996876,1.6494160055804616e-07,0.37266954351706433,0.37267964933833125
130.0,77.2943339398581,-22.755322340733173,,417.46430011500195,1435.6676116886033,1.6880501367861538e-07,0.38139838861439274,0.38140905544367176
131.0,77.2943518627789,-22.75532243871266,,417.46395657478223,1435.6664302473,1.7272810164998188e-07,0.39026199083351926,0.3902732451298988
132.0,77.29436352486087,-22.755322538961597,,417.4637330403056,1435.6656615080137,1.767111323433404e-07,0.39926109955467565,0.399272968787151
133.0,77.29437591784968,-22.75532264151472,,417.46349549624523,1435.6648445895041,1.807546286174467e-07,0.40839680737980527,0.4084093200847321
134.0,77.29439203699376,-22.755322746407032,,417.4631865309277,1435.6637820519427,1.8485905896808555e-07,0.4176701307442706,0.4176833165523797
135.0,77.29440505197961,-22.7553228536738,,417.46293706508936,1435.6629241342134,1.8902474010524913e-07,0.4270818777804704,0.42709576743226507
136.0,77.29441951434721,-22.755322963350547,,417.4626598566637,1435.6619708092028,1.932521575423306e-07,0.4366330826308073,0.4366477080288427
137.0,77.29443432867482,-22.755323075473054,,417.4623759022647,1435.6609942846621,1.975417080366822e-07,0.44632465628229806,0.44634005051501724
138.0,77.29444942545373,-22.75532319007736,,417.46208653422053,1435.6599991424937,2.018938005524698e-07,0.45615752324829045,0.45617372062595657
139.0,77.29446004523024,-22.755323307199763,,417.4618829794325,1435.6592991137336,2.0630876077538857e-07,0.4661324920550953,0.4661495281340487
140.0,77.2944758343343,-22.755323426876817,,417.4615803416856,1435.658258336807,2.1078715386551157e-07,0.47625069239164414,0.4762686040415595
141.0,77.29449680277106,-22.755323549145338,,417.46117842948286,1435.6568761531516,2.1532938453132717e-07,0.48651303309338034,0.4865318585139533
142.0,77.29450898370932,-22.75532367404239,,417.4609449517561,1435.6560732188404,2.1993560053716915e-07,0.4969200713321831,0.4969398500535976
143.0,77.29452526338277,-22.7553238016053,,417.46063291192075,1435.6550001079538,2.2460642094119583e-07,0.507472999024844,0.5074937720114698
144.0,77.29454499570394,-22.755323931871644,,417.46025469403185,1435.6536994094915,2.2934222471021265e-07,0.5181726789297567,0.5181944885860067
145.0,77.2945625331766,-22.755324064879254,,417.4599185461173,1435.6525433904656,2.3414328905216762e-07,0.5290198319478034,0.5290427221414552
146.0,77.29457904477128,-22.755324200666212,,417.45960206194275,1435.6514549954125,2.390100117748886e-07,0.5400153381620395,0.5400393542818298
147.0,77.29459987105687,-22.755324339270867,,417.4592028768435,1435.650082190318,2.4394287148217746e-07,0.5511601827276394,0.551185371737624
148.0,77.2946223807937,-22.7553244807318,,417.45877142496374,1435.6485984191556,2.4894218719313505e-07,0.5624551301692224,0.5624815406249559
149.0,77.29463985722106,-22.755324625087862,,417.45843644865437,1435.647446429302,2.5400818317122703e-07,0.5739008120848829,0.5739284941580727
150.0,77.29465927634558,-22.755324772378138,,417.45806423644717,1435.6461663844923,2.5914135913835313e-07,0.5854982282825546,0.5855272338504732
151.0,77.29467451011887,-22.755324922641975,,417.4577722464252,1435.6451622252926,2.6434193605832455e-07,0.5972479961759551,0.597278378816238
152.0,77.29469927805474,-22.755325075918954,,417.4572975129831,1435.64352960802,2.6961055897623676e-07,0.609151302204427,0.609183117316573
153.0,77.29471448004315,-22.75532523224892,,417.45700613287636,1435.6425275463305,2.749471487026133e-07,0.621208347119532,0.6212416518352112
154.0,77.29473363817321,-22.755325391671956,,417.45663892483844,1435.6412647109535,2.803523388248698e-07,0.6334202911595701,0.633455144521216
155.0,77.29476121403631,-22.755325554228392,,417.456110373011,1435.6394470112375,2.8582656769457385e-07,0.6457880246359404,0.6458244876089811
156.0,77.29478191419273,-22.755325719958797,,417.45571360972843,1435.638082534816,2.9136980233300996e-07,0.6583117943175774,0.6583499297407899
157.0,77.29480418162063,-22.755325888903993,,417.4552868068366,1435.6366147516112,2.9698255504773005e-07,0.6709925790760888,0.6710324518183561
158.0,77.29482188291429,-22.75532606110503,,417.4549475240748,1435.6354479517863,3.02664984344061e-07,0.6838308730321068,0.6838725499666216
159.0,77.29485116290823,-22.75532623660322,,417.45438631178905,1435.6335179321372,3.084177950993055e-07,0.6968279032905189,0.6968714534632635
160.0,77.29486988833175,-22.755326415440095,,417.4540274004141,1435.6322836291408,3.1424072748502105e-07,0.7099835856611395,0.7100290801258146
161.0,77.29489759562594,-22.755326597657433,,417.453496333682,1435.6304572806205,3.201345682580062e-07,0.7232992451714298,0.7233467572747383
162.0,77.29491835959831,-22.75532678329725,,417.4530983504237,1435.6290886086795,3.260991847881779e-07,0.7367749568162975,0.7368245620362915
163.0,77.29494696856315,-22.75532697240179,,417.45255000291587,1435.6272028312446,3.3213524366737547e-07,0.7504118696399897,0.7504636458262658
164.0,77.29497463039164,-22.75532716501354,,417.4520198100313,1435.6253794879021,3.382427783081769e-07,0.7642102696643018,0.7642642969372944
165.0,77.29499705206713,-22.755327361175222,,417.4515900555305,1435.6239015540584,3.4442192424485817e-07,0.7781705741249431,0.7782269349489528
166.0,77.29502194251785,-22.755327560929775,,417.45111298287236,1435.6222608921776,3.50673145760355e-07,0.7922936374657988,0.7923524167864487
167.0,77.29505242088317,-22.755327764320377,,417.45052880819287,1435.6202519044232,3.569967803621958e-07,0.806580135420067,0.8066414206880045
168.0,77.29508083320724,-22.755327971390436,,417.4499842339885,1435.6183791034503,3.6339284294813063e-07,0.821030300485323,0.8210941816217154
169.0,77.29510628537071,-22.755328182183586,,417.4494963974545,1435.6167014243974,3.698615293338867e-07,0.8356446022092671,0.8357111717061465
170.0,77.29513085405235,-22.75532839674367,,417.4490254951331,1435.6150819824213,3.7640311665801483e-07,0.8504236123709477,0.8504929653688466
171.0,77.29516510669423,-22.75532861511478,,417.44836898368953,1435.6128242271689,3.830181443552167e-07,0.8653682490667938,0.8654404834903826
172.0,77.29519138654629,-22.75532883734121,,417.4478652855237,1435.6110919996645,3.8970626505253904e-07,0.8804782252510699,0.8805534416004959
173.0,77.29521915044046,-22.755329063467475,,417.4473331440075,1435.609261954941,3.9646796477573334e-07,0.895754371163696,0.8958326728179564
174.0,77.2952548523984,-22.755329293538313,,417.4466488574863,1435.6069086806724,4.0330364209696684e-07,0.911197390681689,0.9112788839351286
175.0,77.29527836673884,-22.755329527598676,,417.4461981674091,1435.605358748986,4.1021280878352733e-07,0.9268067831068423,0.9268915769395609
176.0,77.29531237871201,-22.755329765693734,,417.44554627445444,1435.603116876804,4.171963837817509e-07,0.9425839379480488,0.9426721445384312
177.0,77.29534284550623,-22.75533000786885,,417.44496233153774,1435.6011086860863,4.242540535864143e-07,0.9585285738225693,0.9586203082019994
178.0,77.29537776732266,-22.75533025416962,,417.4442930025639,1435.598806851105,4.313862410591772e-07,0.974641394071336,0.974736774427694
179.0,77.29541298916129,-22.75533050464183,,417.44361792460813,1435.5964852452669,4.385929424179806e-07,0.9909225182400652,0.9910216658305551
180.0,77.29544761640325,-22.755330759331482,,417.4429542443298,1435.5942028362563,4.4587425370245917e-07,1.0073721919620184,1.0074752312040811
181.0,77.29548163898643,-22.755331018284775,,417.44230215451313,1435.5919602870624,4.5323029211380633e-07,1.0239906807617885,1.0240977392988324
182.0,77.29551140975357,-22.75533128154811,,417.4417315576966,1435.589997993835,4.606610285038555e-07,1.0407780443849715,1.0408892530889766
183.0,77.29555025578655,-22.755331549168087,,417.44098702270077,1435.587437523924,4.681670637112665e-07,1.057735182025104,1.0578506752992736
184.0,77.29558597516368,-22.7553318211915,,417.44030241565304,1435.5850831473583,4.7574803038756285e-07,1.0748616803491189,1.074981595814961
185.0,77.29561746049887,-22.755332097665345,,417.4396989605683,1435.5830078539261,4.834039592596483e-07,1.0921576533607003,1.092282132065747
186.0,77.29565303926991,-22.755332378636794,,417.43901705110835,1435.580662754416,4.911352460024824e-07,1.109623697013415,1.1097528836424353
187.0,77.29569550597746,-22.755332664153226,,417.43820312802256,1435.5778636575535,4.98942072053453e-07,1.1272601096771457,1.1273941525318605
188.0,77.29572858711906,-22.75533295426219,,417.4375690914668,1435.5756831938647,5.068238293505599e-07,1.1450661193135783,1.1452051700318848
189.0,77.2957745348193,-22.755333249011436,,417.4366884551751,1435.5726546690273,5.147814729043861e-07,1.1630430461199965,1.1631872604106106
190.0,77.29580653691436,-22.755333548448878,,417.43607510256936,1435.5705453378334,5.22813917693074e-07,1.181189459423081,1.18133899622928
191.0,77.29584887359495,-22.755333852622623,,417.43526367892616,1435.567754836601,5.309222056206551e-07,1.1995067772768133,1.1996617997852512
192.0,77.2958907632248,-22.755334161580944,,417.4344608254347,1435.5649938082825,5.391058949365186e-07,1.2179944152395201,1.2181550902744886
193.0,77.29592805259604,-22.755334475372294,,417.4337461418187,1435.5625359978305,5.473648008460728e-07,1.2366521252881164,1.2368186234793614
194.0,77.29597709396978,-22.7553347940453,,417.43280622312005,1435.559303599676,5.556996424362949e-07,1.2554808629055778,1.2556533591885752
195.0,77.29601718860319,-22.755335117648748,,417.4320377781533,1435.5566609029238,5.641094762984133e-07,1.2744793438661361,1.274658016732429
196.0,77.29605906748124,-22.755335446231598,,417.43123513868056,1435.5539006106194,5.72594753409949e-07,1.293648145415114,1.2938331776535033
197.0,77.29610135061361,-22.755335779842962,,417.43042475338353,1435.5511136802793,5.811553728245869e-07,1.3129870951479083,1.3131786736343067
198.0,77.29614452965727,-22.755336118532128,,417.4295971994117,1435.5482677065422,5.897913092876203e-07,1.332496112918441,1.3326944287140519
199.0,77.29618820255384,-22.755336462348527,,417.4287601825728,1435.5453891898267,5.985024855751252e-07,1.3521750397293348,1.3523802881133034
200.0,77.29623629327632,-22.755336811341756,,417.42783849798104,1435.54221949911,6.072890258652954e-07,1.3720239768995177,1.372236357540179
201.0,77.29628629956265,-22.755337165561553,,417.42688010334325,1435.538923561852,6.161507350900997e-07,1.39204258910002,1.3922623059417158
202.0,77.29633281010166,-22.755337525057808,,417.4259887089234,1435.5358580396087,6.250872545419627e-07,1.4122303132901328,1.4124575745130088
203.0,77.29637611754463,-22.755337889880554,,417.4251587054062,1435.5330036418388,6.340984925655191e-07,1.432586934776042,1.4328219530007973
204.0,77.29642815041427,-22.75533826007998,,417.4241614785855,1435.5295741599703,6.431849521098238e-07,1.4531130239811596,1.4533560166855701
205.0,77.29647719007319,-22.755338635706398,,417.4232216204143,1435.5263419699709,6.523459161099449e-07,1.4738075118200664,1.474058700678039
